instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
13447170,52528,NIFTY25NOV23150CE,NIFTY,0,2025-11-25,23150,0.05,75,CE,NFO-OPT,NFO
13447426,52529,NIFTY25NOV23150PE,NIFTY,0,2025-11-25,23150,0.05,75,PE,NFO-OPT,NFO
13434882,52480,NIFTY25NOV23100CE,NIFTY,0,2025-11-25,23100,0.05,75,CE,NFO-OPT,NFO
13435138,52481,NIFTY25NOV23100PE,NIFTY,0,2025-11-25,23100,0.05,75,PE,NFO-OPT,NFO
13434370,52478,NIFTY25NOV23050CE,NIFTY,0,2025-11-25,23050,0.05,75,CE,NFO-OPT,NFO
13434626,52479,NIFTY25NOV23050PE,NIFTY,0,2025-11-25,23050,0.05,75,PE,NFO-OPT,NFO
13433090,52473,NIFTY25NOV23000CE,NIFTY,0,2025-11-25,23000,0.05,75,CE,NFO-OPT,NFO
13434114,52477,NIFTY25NOV23000PE,NIFTY,0,2025-11-25,23000,0.05,75,PE,NFO-OPT,NFO
13432066,52469,NIFTY25NOV22950CE,NIFTY,0,2025-11-25,22950,0.05,75,CE,NFO-OPT,NFO
13432834,52472,NIFTY25NOV22950PE,NIFTY,0,2025-11-25,22950,0.05,75,PE,NFO-OPT,NFO
13431554,52467,NIFTY25NOV22900CE,NIFTY,0,2025-11-25,22900,0.05,75,CE,NFO-OPT,NFO
13431810,52468,NIFTY25NOV22900PE,NIFTY,0,2025-11-25,22900,0.05,75,PE,NFO-OPT,NFO
13427458,52451,NIFTY25NOV22850CE,NIFTY,0,2025-11-25,22850,0.05,75,CE,NFO-OPT,NFO
13427714,52452,NIFTY25NOV22850PE,NIFTY,0,2025-11-25,22850,0.05,75,PE,NFO-OPT,NFO
13426434,52447,NIFTY25NOV22800CE,NIFTY,0,2025-11-25,22800,0.05,75,CE,NFO-OPT,NFO
13427202,52450,NIFTY25NOV22800PE,NIFTY,0,2025-11-25,22800,0.05,75,PE,NFO-OPT,NFO
13423874,52437,NIFTY25NOV22750CE,NIFTY,0,2025-11-25,22750,0.05,75,CE,NFO-OPT,NFO
13424130,52438,NIFTY25NOV22750PE,NIFTY,0,2025-11-25,22750,0.05,75,PE,NFO-OPT,NFO
13423362,52435,NIFTY25NOV22700CE,NIFTY,0,2025-11-25,22700,0.05,75,CE,NFO-OPT,NFO
13423618,52436,NIFTY25NOV22700PE,NIFTY,0,2025-11-25,22700,0.05,75,PE,NFO-OPT,NFO
11979010,46793,NIFTY25D0225950CE,NIFTY,0,2025-12-02,25950,0.05,75,CE,NFO-OPT,NFO
11979266,46794,NIFTY25D0225950PE,NIFTY,0,2025-12-02,25950,0.05,75,PE,NFO-OPT,NFO
11979522,46795,NIFTY25D0226000CE,NIFTY,0,2025-12-02,26000,0.05,75,CE,NFO-OPT,NFO
11979778,46796,NIFTY25D0226000PE,NIFTY,0,2025-12-02,26000,0.05,75,PE,NFO-OPT,NFO
11977474,46787,NIFTY25D0225900CE,NIFTY,0,2025-12-02,25900,0.05,75,CE,NFO-OPT,NFO
11978754,46792,NIFTY25D0225900PE,NIFTY,0,2025-12-02,25900,0.05,75,PE,NFO-OPT,NFO
11980034,46797,NIFTY25D0226050CE,NIFTY,0,2025-12-02,26050,0.05,75,CE,NFO-OPT,NFO
11980290,46798,NIFTY25D0226050PE,NIFTY,0,2025-12-02,26050,0.05,75,PE,NFO-OPT,NFO
11976962,46785,NIFTY25D0225850CE,NIFTY,0,2025-12-02,25850,0.05,75,CE,NFO-OPT,NFO
11977218,46786,NIFTY25D0225850PE,NIFTY,0,2025-12-02,25850,0.05,75,PE,NFO-OPT,NFO
11980546,46799,NIFTY25D0226100CE,NIFTY,0,2025-12-02,26100,0.05,75,CE,NFO-OPT,NFO
11980802,46800,NIFTY25D0226100PE,NIFTY,0,2025-12-02,26100,0.05,75,PE,NFO-OPT,NFO
11976450,46783,NIFTY25D0225800CE,NIFTY,0,2025-12-02,25800,0.05,75,CE,NFO-OPT,NFO
11976706,46784,NIFTY25D0225800PE,NIFTY,0,2025-12-02,25800,0.05,75,PE,NFO-OPT,NFO
11981058,46801,NIFTY25D0226150CE,NIFTY,0,2025-12-02,26150,0.05,75,CE,NFO-OPT,NFO
11981314,46802,NIFTY25D0226150PE,NIFTY,0,2025-12-02,26150,0.05,75,PE,NFO-OPT,NFO
11975426,46779,NIFTY25D0225750CE,NIFTY,0,2025-12-02,25750,0.05,75,CE,NFO-OPT,NFO
11975682,46780,NIFTY25D0225750PE,NIFTY,0,2025-12-02,25750,0.05,75,PE,NFO-OPT,NFO
11981570,46803,NIFTY25D0226200CE,NIFTY,0,2025-12-02,26200,0.05,75,CE,NFO-OPT,NFO
11981826,46804,NIFTY25D0226200PE,NIFTY,0,2025-12-02,26200,0.05,75,PE,NFO-OPT,NFO
11974914,46777,NIFTY25D0225700CE,NIFTY,0,2025-12-02,25700,0.05,75,CE,NFO-OPT,NFO
11975170,46778,NIFTY25D0225700PE,NIFTY,0,2025-12-02,25700,0.05,75,PE,NFO-OPT,NFO
11982594,46807,NIFTY25D0226250CE,NIFTY,0,2025-12-02,26250,0.05,75,CE,NFO-OPT,NFO
11982850,46808,NIFTY25D0226250PE,NIFTY,0,2025-12-02,26250,0.05,75,PE,NFO-OPT,NFO
11973890,46773,NIFTY25D0225650CE,NIFTY,0,2025-12-02,25650,0.05,75,CE,NFO-OPT,NFO
11974658,46776,NIFTY25D0225650PE,NIFTY,0,2025-12-02,25650,0.05,75,PE,NFO-OPT,NFO
11983106,46809,NIFTY25D0226300CE,NIFTY,0,2025-12-02,26300,0.05,75,CE,NFO-OPT,NFO
11983874,46812,NIFTY25D0226300PE,NIFTY,0,2025-12-02,26300,0.05,75,PE,NFO-OPT,NFO
11972866,46769,NIFTY25D0225600CE,NIFTY,0,2025-12-02,25600,0.05,75,CE,NFO-OPT,NFO
11973634,46772,NIFTY25D0225600PE,NIFTY,0,2025-12-02,25600,0.05,75,PE,NFO-OPT,NFO
11985154,46817,NIFTY25D0226350PE,NIFTY,0,2025-12-02,26350,0.05,75,PE,NFO-OPT,NFO
12004610,46893,NIFTY25D0227700CE,NIFTY,0,2025-12-02,27700,0.05,75,CE,NFO-OPT,NFO
12004866,46894,NIFTY25D0227700PE,NIFTY,0,2025-12-02,27700,0.05,75,PE,NFO-OPT,NFO
12004098,46891,NIFTY25D0227650CE,NIFTY,0,2025-12-02,27650,0.05,75,CE,NFO-OPT,NFO
12004354,46892,NIFTY25D0227650PE,NIFTY,0,2025-12-02,27650,0.05,75,PE,NFO-OPT,NFO
12003586,46889,NIFTY25D0227600CE,NIFTY,0,2025-12-02,27600,0.05,75,CE,NFO-OPT,NFO
12003842,46890,NIFTY25D0227600PE,NIFTY,0,2025-12-02,27600,0.05,75,PE,NFO-OPT,NFO
12003074,46887,NIFTY25D0227550CE,NIFTY,0,2025-12-02,27550,0.05,75,CE,NFO-OPT,NFO
12003330,46888,NIFTY25D0227550PE,NIFTY,0,2025-12-02,27550,0.05,75,PE,NFO-OPT,NFO
12002562,46885,NIFTY25D0227500CE,NIFTY,0,2025-12-02,27500,0.05,75,CE,NFO-OPT,NFO
12002818,46886,NIFTY25D0227500PE,NIFTY,0,2025-12-02,27500,0.05,75,PE,NFO-OPT,NFO
12002050,46883,NIFTY25D0227450CE,NIFTY,0,2025-12-02,27450,0.05,75,CE,NFO-OPT,NFO
12002306,46884,NIFTY25D0227450PE,NIFTY,0,2025-12-02,27450,0.05,75,PE,NFO-OPT,NFO
12001538,46881,NIFTY25D0227400CE,NIFTY,0,2025-12-02,27400,0.05,75,CE,NFO-OPT,NFO
12001794,46882,NIFTY25D0227400PE,NIFTY,0,2025-12-02,27400,0.05,75,PE,NFO-OPT,NFO
12001026,46879,NIFTY25D0227350CE,NIFTY,0,2025-12-02,27350,0.05,75,CE,NFO-OPT,NFO
12001282,46880,NIFTY25D0227350PE,NIFTY,0,2025-12-02,27350,0.05,75,PE,NFO-OPT,NFO
12000514,46877,NIFTY25D0227300CE,NIFTY,0,2025-12-02,27300,0.05,75,CE,NFO-OPT,NFO
12000770,46878,NIFTY25D0227300PE,NIFTY,0,2025-12-02,27300,0.05,75,PE,NFO-OPT,NFO
12000002,46875,NIFTY25D0227250CE,NIFTY,0,2025-12-02,27250,0.05,75,CE,NFO-OPT,NFO
12000258,46876,NIFTY25D0227250PE,NIFTY,0,2025-12-02,27250,0.05,75,PE,NFO-OPT,NFO
11999490,46873,NIFTY25D0227200CE,NIFTY,0,2025-12-02,27200,0.05,75,CE,NFO-OPT,NFO
11999746,46874,NIFTY25D0227200PE,NIFTY,0,2025-12-02,27200,0.05,75,PE,NFO-OPT,NFO
11998978,46871,NIFTY25D0227150CE,NIFTY,0,2025-12-02,27150,0.05,75,CE,NFO-OPT,NFO
11999234,46872,NIFTY25D0227150PE,NIFTY,0,2025-12-02,27150,0.05,75,PE,NFO-OPT,NFO
11998466,46869,NIFTY25D0227100CE,NIFTY,0,2025-12-02,27100,0.05,75,CE,NFO-OPT,NFO
11998722,46870,NIFTY25D0227100PE,NIFTY,0,2025-12-02,27100,0.05,75,PE,NFO-OPT,NFO
11997954,46867,NIFTY25D0227050CE,NIFTY,0,2025-12-02,27050,0.05,75,CE,NFO-OPT,NFO
11998210,46868,NIFTY25D0227050PE,NIFTY,0,2025-12-02,27050,0.05,75,PE,NFO-OPT,NFO
11997442,46865,NIFTY25D0227000CE,NIFTY,0,2025-12-02,27000,0.05,75,CE,NFO-OPT,NFO
11997698,46866,NIFTY25D0227000PE,NIFTY,0,2025-12-02,27000,0.05,75,PE,NFO-OPT,NFO
11996930,46863,NIFTY25D0226950CE,NIFTY,0,2025-12-02,26950,0.05,75,CE,NFO-OPT,NFO
11997186,46864,NIFTY25D0226950PE,NIFTY,0,2025-12-02,26950,0.05,75,PE,NFO-OPT,NFO
11996418,46861,NIFTY25D0226900CE,NIFTY,0,2025-12-02,26900,0.05,75,CE,NFO-OPT,NFO
11996674,46862,NIFTY25D0226900PE,NIFTY,0,2025-12-02,26900,0.05,75,PE,NFO-OPT,NFO
11994882,46855,NIFTY25D0226850CE,NIFTY,0,2025-12-02,26850,0.05,75,CE,NFO-OPT,NFO
11996162,46860,NIFTY25D0226850PE,NIFTY,0,2025-12-02,26850,0.05,75,PE,NFO-OPT,NFO
11994370,46853,NIFTY25D0226800CE,NIFTY,0,2025-12-02,26800,0.05,75,CE,NFO-OPT,NFO
11994626,46854,NIFTY25D0226800PE,NIFTY,0,2025-12-02,26800,0.05,75,PE,NFO-OPT,NFO
11993858,46851,NIFTY25D0226750CE,NIFTY,0,2025-12-02,26750,0.05,75,CE,NFO-OPT,NFO
11994114,46852,NIFTY25D0226750PE,NIFTY,0,2025-12-02,26750,0.05,75,PE,NFO-OPT,NFO
11989762,46835,NIFTY25D0226700CE,NIFTY,0,2025-12-02,26700,0.05,75,CE,NFO-OPT,NFO
11993602,46850,NIFTY25D0226700PE,NIFTY,0,2025-12-02,26700,0.05,75,PE,NFO-OPT,NFO
11989250,46833,NIFTY25D0226650CE,NIFTY,0,2025-12-02,26650,0.05,75,CE,NFO-OPT,NFO
11989506,46834,NIFTY25D0226650PE,NIFTY,0,2025-12-02,26650,0.05,75,PE,NFO-OPT,NFO
11988738,46831,NIFTY25D0226600CE,NIFTY,0,2025-12-02,26600,0.05,75,CE,NFO-OPT,NFO
11988994,46832,NIFTY25D0226600PE,NIFTY,0,2025-12-02,26600,0.05,75,PE,NFO-OPT,NFO
11987970,46828,NIFTY25D0226550CE,NIFTY,0,2025-12-02,26550,0.05,75,CE,NFO-OPT,NFO
11988482,46830,NIFTY25D0226550PE,NIFTY,0,2025-12-02,26550,0.05,75,PE,NFO-OPT,NFO
11987458,46826,NIFTY25D0226500CE,NIFTY,0,2025-12-02,26500,0.05,75,CE,NFO-OPT,NFO
11987714,46827,NIFTY25D0226500PE,NIFTY,0,2025-12-02,26500,0.05,75,PE,NFO-OPT,NFO
11985922,46820,NIFTY25D0226450CE,NIFTY,0,2025-12-02,26450,0.05,75,CE,NFO-OPT,NFO
11987202,46825,NIFTY25D0226450PE,NIFTY,0,2025-12-02,26450,0.05,75,PE,NFO-OPT,NFO
11985410,46818,NIFTY25D0226400CE,NIFTY,0,2025-12-02,26400,0.05,75,CE,NFO-OPT,NFO
11985666,46819,NIFTY25D0226400PE,NIFTY,0,2025-12-02,26400,0.05,75,PE,NFO-OPT,NFO
11984130,46813,NIFTY25D0226350CE,NIFTY,0,2025-12-02,26350,0.05,75,CE,NFO-OPT,NFO
11972354,46767,NIFTY25D0225550CE,NIFTY,0,2025-12-02,25550,0.05,75,CE,NFO-OPT,NFO
11972610,46768,NIFTY25D0225550PE,NIFTY,0,2025-12-02,25550,0.05,75,PE,NFO-OPT,NFO
11971842,46765,NIFTY25D0225500CE,NIFTY,0,2025-12-02,25500,0.05,75,CE,NFO-OPT,NFO
11972098,46766,NIFTY25D0225500PE,NIFTY,0,2025-12-02,25500,0.05,75,PE,NFO-OPT,NFO
11971330,46763,NIFTY25D0225450CE,NIFTY,0,2025-12-02,25450,0.05,75,CE,NFO-OPT,NFO
11971586,46764,NIFTY25D0225450PE,NIFTY,0,2025-12-02,25450,0.05,75,PE,NFO-OPT,NFO
11970818,46761,NIFTY25D0225400CE,NIFTY,0,2025-12-02,25400,0.05,75,CE,NFO-OPT,NFO
11971074,46762,NIFTY25D0225400PE,NIFTY,0,2025-12-02,25400,0.05,75,PE,NFO-OPT,NFO
11970050,46758,NIFTY25D0225350CE,NIFTY,0,2025-12-02,25350,0.05,75,CE,NFO-OPT,NFO
11970562,46760,NIFTY25D0225350PE,NIFTY,0,2025-12-02,25350,0.05,75,PE,NFO-OPT,NFO
11968258,46751,NIFTY25D0225300CE,NIFTY,0,2025-12-02,25300,0.05,75,CE,NFO-OPT,NFO
11969794,46757,NIFTY25D0225300PE,NIFTY,0,2025-12-02,25300,0.05,75,PE,NFO-OPT,NFO
11967746,46749,NIFTY25D0225250CE,NIFTY,0,2025-12-02,25250,0.05,75,CE,NFO-OPT,NFO
11968002,46750,NIFTY25D0225250PE,NIFTY,0,2025-12-02,25250,0.05,75,PE,NFO-OPT,NFO
11966722,46745,NIFTY25D0225200CE,NIFTY,0,2025-12-02,25200,0.05,75,CE,NFO-OPT,NFO
11967490,46748,NIFTY25D0225200PE,NIFTY,0,2025-12-02,25200,0.05,75,PE,NFO-OPT,NFO
11966210,46743,NIFTY25D0225150CE,NIFTY,0,2025-12-02,25150,0.05,75,CE,NFO-OPT,NFO
11966466,46744,NIFTY25D0225150PE,NIFTY,0,2025-12-02,25150,0.05,75,PE,NFO-OPT,NFO
11965698,46741,NIFTY25D0225100CE,NIFTY,0,2025-12-02,25100,0.05,75,CE,NFO-OPT,NFO
11965954,46742,NIFTY25D0225100PE,NIFTY,0,2025-12-02,25100,0.05,75,PE,NFO-OPT,NFO
11964674,46737,NIFTY25D0225050CE,NIFTY,0,2025-12-02,25050,0.05,75,CE,NFO-OPT,NFO
11965442,46740,NIFTY25D0225050PE,NIFTY,0,2025-12-02,25050,0.05,75,PE,NFO-OPT,NFO
11964162,46735,NIFTY25D0225000CE,NIFTY,0,2025-12-02,25000,0.05,75,CE,NFO-OPT,NFO
11964418,46736,NIFTY25D0225000PE,NIFTY,0,2025-12-02,25000,0.05,75,PE,NFO-OPT,NFO
11963650,46733,NIFTY25D0224950CE,NIFTY,0,2025-12-02,24950,0.05,75,CE,NFO-OPT,NFO
11963906,46734,NIFTY25D0224950PE,NIFTY,0,2025-12-02,24950,0.05,75,PE,NFO-OPT,NFO
11962626,46729,NIFTY25D0224900CE,NIFTY,0,2025-12-02,24900,0.05,75,CE,NFO-OPT,NFO
11963394,46732,NIFTY25D0224900PE,NIFTY,0,2025-12-02,24900,0.05,75,PE,NFO-OPT,NFO
11961602,46725,NIFTY25D0224850CE,NIFTY,0,2025-12-02,24850,0.05,75,CE,NFO-OPT,NFO
11962370,46728,NIFTY25D0224850PE,NIFTY,0,2025-12-02,24850,0.05,75,PE,NFO-OPT,NFO
11960578,46721,NIFTY25D0224800CE,NIFTY,0,2025-12-02,24800,0.05,75,CE,NFO-OPT,NFO
11961346,46724,NIFTY25D0224800PE,NIFTY,0,2025-12-02,24800,0.05,75,PE,NFO-OPT,NFO
11960066,46719,NIFTY25D0224750CE,NIFTY,0,2025-12-02,24750,0.05,75,CE,NFO-OPT,NFO
11960322,46720,NIFTY25D0224750PE,NIFTY,0,2025-12-02,24750,0.05,75,PE,NFO-OPT,NFO
11958530,46713,NIFTY25D0224700CE,NIFTY,0,2025-12-02,24700,0.05,75,CE,NFO-OPT,NFO
11959298,46716,NIFTY25D0224700PE,NIFTY,0,2025-12-02,24700,0.05,75,PE,NFO-OPT,NFO
11958018,46711,NIFTY25D0224650CE,NIFTY,0,2025-12-02,24650,0.05,75,CE,NFO-OPT,NFO
11958274,46712,NIFTY25D0224650PE,NIFTY,0,2025-12-02,24650,0.05,75,PE,NFO-OPT,NFO
11957506,46709,NIFTY25D0224600CE,NIFTY,0,2025-12-02,24600,0.05,75,CE,NFO-OPT,NFO
11957762,46710,NIFTY25D0224600PE,NIFTY,0,2025-12-02,24600,0.05,75,PE,NFO-OPT,NFO
11956738,46706,NIFTY25D0224550CE,NIFTY,0,2025-12-02,24550,0.05,75,CE,NFO-OPT,NFO
11957250,46708,NIFTY25D0224550PE,NIFTY,0,2025-12-02,24550,0.05,75,PE,NFO-OPT,NFO
11956226,46704,NIFTY25D0224500CE,NIFTY,0,2025-12-02,24500,0.05,75,CE,NFO-OPT,NFO
11956482,46705,NIFTY25D0224500PE,NIFTY,0,2025-12-02,24500,0.05,75,PE,NFO-OPT,NFO
11954946,46699,NIFTY25D0224450CE,NIFTY,0,2025-12-02,24450,0.05,75,CE,NFO-OPT,NFO
11955970,46703,NIFTY25D0224450PE,NIFTY,0,2025-12-02,24450,0.05,75,PE,NFO-OPT,NFO
11954434,46697,NIFTY25D0224400CE,NIFTY,0,2025-12-02,24400,0.05,75,CE,NFO-OPT,NFO
11954690,46698,NIFTY25D0224400PE,NIFTY,0,2025-12-02,24400,0.05,75,PE,NFO-OPT,NFO
11953922,46695,NIFTY25D0224350CE,NIFTY,0,2025-12-02,24350,0.05,75,CE,NFO-OPT,NFO
11954178,46696,NIFTY25D0224350PE,NIFTY,0,2025-12-02,24350,0.05,75,PE,NFO-OPT,NFO
11951874,46687,NIFTY25D0224300CE,NIFTY,0,2025-12-02,24300,0.05,75,CE,NFO-OPT,NFO
11953666,46694,NIFTY25D0224300PE,NIFTY,0,2025-12-02,24300,0.05,75,PE,NFO-OPT,NFO
11951362,46685,NIFTY25D0224250CE,NIFTY,0,2025-12-02,24250,0.05,75,CE,NFO-OPT,NFO
11951618,46686,NIFTY25D0224250PE,NIFTY,0,2025-12-02,24250,0.05,75,PE,NFO-OPT,NFO
11950850,46683,NIFTY25D0224200CE,NIFTY,0,2025-12-02,24200,0.05,75,CE,NFO-OPT,NFO
11951106,46684,NIFTY25D0224200PE,NIFTY,0,2025-12-02,24200,0.05,75,PE,NFO-OPT,NFO
11950338,46681,NIFTY25D0224150CE,NIFTY,0,2025-12-02,24150,0.05,75,CE,NFO-OPT,NFO
11950594,46682,NIFTY25D0224150PE,NIFTY,0,2025-12-02,24150,0.05,75,PE,NFO-OPT,NFO
11949826,46679,NIFTY25D0224100CE,NIFTY,0,2025-12-02,24100,0.05,75,CE,NFO-OPT,NFO
11950082,46680,NIFTY25D0224100PE,NIFTY,0,2025-12-02,24100,0.05,75,PE,NFO-OPT,NFO
11949314,46677,NIFTY25D0224050CE,NIFTY,0,2025-12-02,24050,0.05,75,CE,NFO-OPT,NFO
11949570,46678,NIFTY25D0224050PE,NIFTY,0,2025-12-02,24050,0.05,75,PE,NFO-OPT,NFO
16793602,65600,NIFTY25DEC25950CE,NIFTY,0,2025-12-30,25950,0.05,75,CE,NFO-OPT,NFO
16798722,65620,NIFTY25DEC25950PE,NIFTY,0,2025-12-30,25950,0.05,75,PE,NFO-OPT,NFO
18278146,71399,NIFTY25DEC26000CE,NIFTY,0,2025-12-30,26000,0.05,75,CE,NFO-OPT,NFO
18279170,71403,NIFTY25DEC26000PE,NIFTY,0,2025-12-30,26000,0.05,75,PE,NFO-OPT,NFO
16786178,65571,NIFTY25DEC25900CE,NIFTY,0,2025-12-30,25900,0.05,75,CE,NFO-OPT,NFO
16793346,65599,NIFTY25DEC25900PE,NIFTY,0,2025-12-30,25900,0.05,75,PE,NFO-OPT,NFO
16798978,65621,NIFTY25DEC26050CE,NIFTY,0,2025-12-30,26050,0.05,75,CE,NFO-OPT,NFO
16799234,65622,NIFTY25DEC26050PE,NIFTY,0,2025-12-30,26050,0.05,75,PE,NFO-OPT,NFO
16785666,65569,NIFTY25DEC25850CE,NIFTY,0,2025-12-30,25850,0.05,75,CE,NFO-OPT,NFO
16785922,65570,NIFTY25DEC25850PE,NIFTY,0,2025-12-30,25850,0.05,75,PE,NFO-OPT,NFO
16799490,65623,NIFTY25DEC26100CE,NIFTY,0,2025-12-30,26100,0.05,75,CE,NFO-OPT,NFO
16800770,65628,NIFTY25DEC26100PE,NIFTY,0,2025-12-30,26100,0.05,75,PE,NFO-OPT,NFO
16784130,65563,NIFTY25DEC25800CE,NIFTY,0,2025-12-30,25800,0.05,75,CE,NFO-OPT,NFO
16784386,65564,NIFTY25DEC25800PE,NIFTY,0,2025-12-30,25800,0.05,75,PE,NFO-OPT,NFO
16801026,65629,NIFTY25DEC26150CE,NIFTY,0,2025-12-30,26150,0.05,75,CE,NFO-OPT,NFO
16802306,65634,NIFTY25DEC26150PE,NIFTY,0,2025-12-30,26150,0.05,75,PE,NFO-OPT,NFO
16783618,65561,NIFTY25DEC25750CE,NIFTY,0,2025-12-30,25750,0.05,75,CE,NFO-OPT,NFO
16783874,65562,NIFTY25DEC25750PE,NIFTY,0,2025-12-30,25750,0.05,75,PE,NFO-OPT,NFO
16802562,65635,NIFTY25DEC26200CE,NIFTY,0,2025-12-30,26200,0.05,75,CE,NFO-OPT,NFO
16803586,65639,NIFTY25DEC26200PE,NIFTY,0,2025-12-30,26200,0.05,75,PE,NFO-OPT,NFO
16783106,65559,NIFTY25DEC25700CE,NIFTY,0,2025-12-30,25700,0.05,75,CE,NFO-OPT,NFO
16783362,65560,NIFTY25DEC25700PE,NIFTY,0,2025-12-30,25700,0.05,75,PE,NFO-OPT,NFO
16803842,65640,NIFTY25DEC26250CE,NIFTY,0,2025-12-30,26250,0.05,75,CE,NFO-OPT,NFO
16805634,65647,NIFTY25DEC26250PE,NIFTY,0,2025-12-30,26250,0.05,75,PE,NFO-OPT,NFO
16782594,65557,NIFTY25DEC25650CE,NIFTY,0,2025-12-30,25650,0.05,75,CE,NFO-OPT,NFO
16782850,65558,NIFTY25DEC25650PE,NIFTY,0,2025-12-30,25650,0.05,75,PE,NFO-OPT,NFO
16806658,65651,NIFTY25DEC26300CE,NIFTY,0,2025-12-30,26300,0.05,75,CE,NFO-OPT,NFO
16806914,65652,NIFTY25DEC26300PE,NIFTY,0,2025-12-30,26300,0.05,75,PE,NFO-OPT,NFO
16782082,65555,NIFTY25DEC25600CE,NIFTY,0,2025-12-30,25600,0.05,75,CE,NFO-OPT,NFO
16782338,65556,NIFTY25DEC25600PE,NIFTY,0,2025-12-30,25600,0.05,75,PE,NFO-OPT,NFO
16816642,65690,NIFTY25DEC26350PE,NIFTY,0,2025-12-30,26350,0.05,75,PE,NFO-OPT,NFO
10785026,42129,NIFTY25DEC31000CE,NIFTY,0,2025-12-30,31000,0.05,75,CE,NFO-OPT,NFO
10785794,42132,NIFTY25DEC31000PE,NIFTY,0,2025-12-30,31000,0.05,75,PE,NFO-OPT,NFO
9016578,35221,NIFTY25DEC30000CE,NIFTY,0,2025-12-30,30000,0.05,75,CE,NFO-OPT,NFO
9016834,35222,NIFTY25DEC30000PE,NIFTY,0,2025-12-30,30000,0.05,75,PE,NFO-OPT,NFO
9766914,38152,NIFTY25DEC29000CE,NIFTY,0,2025-12-30,29000,0.05,75,CE,NFO-OPT,NFO
9767170,38153,NIFTY25DEC29000PE,NIFTY,0,2025-12-30,29000,0.05,75,PE,NFO-OPT,NFO
12939010,50543,NIFTY25DEC28000CE,NIFTY,0,2025-12-30,28000,0.05,75,CE,NFO-OPT,NFO
12939266,50544,NIFTY25DEC28000PE,NIFTY,0,2025-12-30,28000,0.05,75,PE,NFO-OPT,NFO
16833794,65757,NIFTY25DEC27700CE,NIFTY,0,2025-12-30,27700,0.05,75,CE,NFO-OPT,NFO
16834050,65758,NIFTY25DEC27700PE,NIFTY,0,2025-12-30,27700,0.05,75,PE,NFO-OPT,NFO
16833282,65755,NIFTY25DEC27650CE,NIFTY,0,2025-12-30,27650,0.05,75,CE,NFO-OPT,NFO
16833538,65756,NIFTY25DEC27650PE,NIFTY,0,2025-12-30,27650,0.05,75,PE,NFO-OPT,NFO
16832770,65753,NIFTY25DEC27600CE,NIFTY,0,2025-12-30,27600,0.05,75,CE,NFO-OPT,NFO
16833026,65754,NIFTY25DEC27600PE,NIFTY,0,2025-12-30,27600,0.05,75,PE,NFO-OPT,NFO
16832258,65751,NIFTY25DEC27550CE,NIFTY,0,2025-12-30,27550,0.05,75,CE,NFO-OPT,NFO
16832514,65752,NIFTY25DEC27550PE,NIFTY,0,2025-12-30,27550,0.05,75,PE,NFO-OPT,NFO
16831746,65749,NIFTY25DEC27500CE,NIFTY,0,2025-12-30,27500,0.05,75,CE,NFO-OPT,NFO
16832002,65750,NIFTY25DEC27500PE,NIFTY,0,2025-12-30,27500,0.05,75,PE,NFO-OPT,NFO
16831234,65747,NIFTY25DEC27450CE,NIFTY,0,2025-12-30,27450,0.05,75,CE,NFO-OPT,NFO
16831490,65748,NIFTY25DEC27450PE,NIFTY,0,2025-12-30,27450,0.05,75,PE,NFO-OPT,NFO
16830722,65745,NIFTY25DEC27400CE,NIFTY,0,2025-12-30,27400,0.05,75,CE,NFO-OPT,NFO
16830978,65746,NIFTY25DEC27400PE,NIFTY,0,2025-12-30,27400,0.05,75,PE,NFO-OPT,NFO
16830210,65743,NIFTY25DEC27350CE,NIFTY,0,2025-12-30,27350,0.05,75,CE,NFO-OPT,NFO
16830466,65744,NIFTY25DEC27350PE,NIFTY,0,2025-12-30,27350,0.05,75,PE,NFO-OPT,NFO
16829698,65741,NIFTY25DEC27300CE,NIFTY,0,2025-12-30,27300,0.05,75,CE,NFO-OPT,NFO
16829954,65742,NIFTY25DEC27300PE,NIFTY,0,2025-12-30,27300,0.05,75,PE,NFO-OPT,NFO
16829186,65739,NIFTY25DEC27250CE,NIFTY,0,2025-12-30,27250,0.05,75,CE,NFO-OPT,NFO
16829442,65740,NIFTY25DEC27250PE,NIFTY,0,2025-12-30,27250,0.05,75,PE,NFO-OPT,NFO
16828674,65737,NIFTY25DEC27200CE,NIFTY,0,2025-12-30,27200,0.05,75,CE,NFO-OPT,NFO
16828930,65738,NIFTY25DEC27200PE,NIFTY,0,2025-12-30,27200,0.05,75,PE,NFO-OPT,NFO
16828162,65735,NIFTY25DEC27150CE,NIFTY,0,2025-12-30,27150,0.05,75,CE,NFO-OPT,NFO
16828418,65736,NIFTY25DEC27150PE,NIFTY,0,2025-12-30,27150,0.05,75,PE,NFO-OPT,NFO
16827650,65733,NIFTY25DEC27100CE,NIFTY,0,2025-12-30,27100,0.05,75,CE,NFO-OPT,NFO
16827906,65734,NIFTY25DEC27100PE,NIFTY,0,2025-12-30,27100,0.05,75,PE,NFO-OPT,NFO
16827138,65731,NIFTY25DEC27050CE,NIFTY,0,2025-12-30,27050,0.05,75,CE,NFO-OPT,NFO
